game_id,condition,difficulty,red_model,blue_model,red_mode,blue_mode,red_vuln_source,red_strategy,verification_mode,scenario,vulns_injected,findings,precision,adjusted_precision,tool_validated_fps,true_fps,recall,f1_score,evasion_rate,manifest_accuracy,adjusted_recall,phantom_concordance,manifest_confirmed,manifest_claimed
G-1055,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create a VPC with FedRAMP-compliant network segmen",5,5,1.0000,1.0000,0,0,1.0000,1.0000,0.0000,,,,,
G-1056,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create a VPC with FedRAMP-compliant network segmen",5,8,0.6250,0.6250,0,3,1.0000,0.7692,0.0000,,,,,
G-1057,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create service control policies for an AWS Organiz",5,6,0.8333,0.8333,0,1,1.0000,0.9091,0.0000,,,,,
G-1058,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create service control policies for an AWS Organiz",5,9,0.4444,0.4444,0,5,0.8000,0.5714,0.2000,,,,,
G-1059,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create service control policies for an AWS Organiz",5,6,0.6667,0.6667,0,2,0.8000,0.7273,0.2000,,,,,
G-1060,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create IAM permission boundaries for developer san",5,5,0.6000,0.6000,0,2,0.6000,0.6000,0.4000,,,,,
G-1061,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create IAM permission boundaries for developer san",5,5,1.0000,1.0000,0,0,1.0000,1.0000,0.0000,,,,,
G-1062,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create IAM permission boundaries for developer san",5,6,0.8333,0.8333,0,1,1.0000,0.9091,0.0000,,,,,
G-1063,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create ABAC policies using IAM tags for a multi-te",5,8,0.6250,0.6250,0,3,1.0000,0.7692,0.0000,,,,,
G-1064,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create ABAC policies using IAM tags for a multi-te",5,5,1.0000,1.0000,0,0,1.0000,1.0000,0.0000,,,,,
G-1065,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create ABAC policies using IAM tags for a multi-te",5,6,0.6667,0.6667,0,2,0.8000,0.7273,0.2000,,,,,
G-1066,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create automated IAM access reviews with Lambda an",5,6,0.8333,0.8333,0,1,1.0000,0.9091,0.0000,,,,,
G-1067,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create automated IAM access reviews with Lambda an",5,6,0.8333,0.8333,0,1,1.0000,0.9091,0.0000,,,,,
G-1068,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create automated IAM access reviews with Lambda an",5,5,0.8000,0.8000,0,1,0.8000,0.8000,0.2000,,,,,
G-1069,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create an S3 data lake with Glue catalog and Athen",5,6,0.8333,0.8333,0,1,1.0000,0.9091,0.0000,,,,,
G-1070,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create an S3 data lake with Glue catalog and Athen",5,5,1.0000,1.0000,0,0,1.0000,1.0000,0.0000,,,,,
G-1071,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create an S3 data lake with Glue catalog and Athen",5,5,0.8000,0.8000,0,1,0.8000,0.8000,0.2000,,,,,
G-1072,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create a multi-region S3 replication setup with ve",5,5,1.0000,1.0000,0,0,1.0000,1.0000,0.0000,,,,,
G-1073,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create a multi-region S3 replication setup with ve",5,6,0.8333,0.8333,0,1,1.0000,0.9091,0.0000,,,,,
G-1074,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create a multi-region S3 replication setup with ve",3,5,0.6000,0.6000,0,2,1.0000,0.7500,0.0000,,,,,
G-1075,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create an S3 intelligent tiering configuration wit",5,6,0.8333,0.8333,0,1,1.0000,0.9091,0.0000,,,,,
G-1076,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create an S3 intelligent tiering configuration wit",5,6,0.8333,0.8333,0,1,1.0000,0.9091,0.0000,,,,,
G-1077,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create an S3 intelligent tiering configuration wit",6,7,0.8571,0.8571,0,1,1.0000,0.9231,0.0000,,,,,
G-1078,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create an EFS filesystem with encryption and mount",5,5,0.6000,0.6000,0,2,0.6000,0.6000,0.4000,,,,,
G-1079,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create an EFS filesystem with encryption and mount",5,6,0.8333,0.8333,0,1,1.0000,0.9091,0.0000,,,,,
G-1080,batch,hard,llama3-3-70b-instruc,llama3-3-70b-instruc,single,single,database,balanced,standard,"Create an EFS filesystem with encryption and mount",5,5,0.8000,0.8000,0,1,0.8000,0.8000,0.2000,,,,,
G-1081,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 bucket for storing application logs w",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1082,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 bucket for storing application logs w",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1083,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 bucket for storing application logs w",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1084,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 bucket for healthcare PHI data with H",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1085,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 bucket for healthcare PHI data with H",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1086,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 bucket for healthcare PHI data with H",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1087,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an EC2 instance with a web server for publi",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1088,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an EC2 instance with a web server for publi",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1089,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an EC2 instance with a web server for publi",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1090,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a Lambda function that processes user uploa",3,5,0.6000,0.6000,0,2,1.0000,0.7500,0.0000,,,,,
G-1091,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a Lambda function that processes user uploa",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1092,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a Lambda function that processes user uploa",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1093,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an RDS PostgreSQL database for a production",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1094,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an RDS PostgreSQL database for a production",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1095,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an RDS PostgreSQL database for a production",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1096,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a DynamoDB table for user sessions with enc",2,3,0.6667,0.6667,0,1,1.0000,0.8000,0.0000,,,,,
G-1097,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a DynamoDB table for user sessions with enc",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1098,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a DynamoDB table for user sessions with enc",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1099,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a VPC with public and private subnets and N",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1100,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a VPC with public and private subnets and N",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1101,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a VPC with public and private subnets and N",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1102,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create security groups for a 3-tier web applicatio",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1103,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create security groups for a 3-tier web applicatio",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1104,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create security groups for a 3-tier web applicatio",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1105,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create IAM roles and policies for a CI/CD pipeline",3,4,0.7500,0.7500,0,1,1.0000,0.8571,0.0000,,,,,
G-1106,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create IAM roles and policies for a CI/CD pipeline",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1107,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create IAM roles and policies for a CI/CD pipeline",2,3,0.6667,0.6667,0,1,1.0000,0.8000,0.0000,,,,,
G-1108,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create cross-account IAM roles for a data analytic",3,5,0.6000,0.6000,0,2,1.0000,0.7500,0.0000,,,,,
G-1109,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create cross-account IAM roles for a data analytic",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1110,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create cross-account IAM roles for a data analytic",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1111,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create infrastructure for a HIPAA-compliant telehe",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1112,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create infrastructure for a HIPAA-compliant telehe",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1113,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create infrastructure for a HIPAA-compliant telehe",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1114,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a secure data pipeline for electronic healt",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1115,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a secure data pipeline for electronic healt",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1116,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a secure data pipeline for electronic healt",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1117,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an API Gateway for a healthcare provider wi",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1118,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an API Gateway for a healthcare provider wi",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1119,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an API Gateway for a healthcare provider wi",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1120,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an RDS instance for clinical trial data wit",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1121,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an RDS instance for clinical trial data wit",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1122,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an RDS instance for clinical trial data wit",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1123,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a PCI-DSS compliant payment processing infr",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1124,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a PCI-DSS compliant payment processing infr",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1125,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a PCI-DSS compliant payment processing infr",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1126,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a secure microservices architecture for cre",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1127,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a secure microservices architecture for cre",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1128,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a secure microservices architecture for cre",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1129,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an EKS cluster for a fintech application wi",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1130,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an EKS cluster for a fintech application wi",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1131,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an EKS cluster for a fintech application wi",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1132,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a data warehouse for financial reporting wi",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1133,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a data warehouse for financial reporting wi",3,5,0.6000,0.6000,0,2,1.0000,0.7500,0.0000,,,,,
G-1134,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a data warehouse for financial reporting wi",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1135,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create IAM policies following NIST 800-53 access c",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1136,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create IAM policies following NIST 800-53 access c",2,0,0.0000,1.0000,0,0,0.0000,0.0000,1.0000,,,,,
G-1137,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create IAM policies following NIST 800-53 access c",2,3,0.6667,0.6667,0,1,1.0000,0.8000,0.0000,,,,,
G-1138,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a FedRAMP-ready government data processing ",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1139,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a FedRAMP-ready government data processing ",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1140,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a FedRAMP-ready government data processing ",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1141,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create CloudTrail and GuardDuty configuration for ",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1142,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create CloudTrail and GuardDuty configuration for ",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1143,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create CloudTrail and GuardDuty configuration for ",3,6,0.5000,0.5000,0,3,1.0000,0.6667,0.0000,,,,,
G-1144,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a VPC with FedRAMP-compliant network segmen",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1145,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a VPC with FedRAMP-compliant network segmen",2,2,1.0000,1.0000,0,0,1.0000,1.0000,0.0000,,,,,
G-1146,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a VPC with FedRAMP-compliant network segmen",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1147,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create service control policies for an AWS Organiz",2,3,0.6667,0.6667,0,1,1.0000,0.8000,0.0000,,,,,
G-1148,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create service control policies for an AWS Organiz",2,3,0.6667,0.6667,0,1,1.0000,0.8000,0.0000,,,,,
G-1149,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create service control policies for an AWS Organiz",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1150,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create IAM permission boundaries for developer san",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1151,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create IAM permission boundaries for developer san",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1152,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create IAM permission boundaries for developer san",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1153,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create ABAC policies using IAM tags for a multi-te",2,3,0.6667,0.6667,0,1,1.0000,0.8000,0.0000,,,,,
G-1154,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create ABAC policies using IAM tags for a multi-te",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1155,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create ABAC policies using IAM tags for a multi-te",3,4,0.7500,0.7500,0,1,1.0000,0.8571,0.0000,,,,,
G-1156,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create automated IAM access reviews with Lambda an",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1157,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create automated IAM access reviews with Lambda an",2,3,0.6667,0.6667,0,1,1.0000,0.8000,0.0000,,,,,
G-1158,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create automated IAM access reviews with Lambda an",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1159,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 data lake with Glue catalog and Athen",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1160,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 data lake with Glue catalog and Athen",2,3,0.6667,0.6667,0,1,1.0000,0.8000,0.0000,,,,,
G-1161,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 data lake with Glue catalog and Athen",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1162,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a multi-region S3 replication setup with ve",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1163,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a multi-region S3 replication setup with ve",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1164,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a multi-region S3 replication setup with ve",2,5,0.4000,0.4000,0,3,1.0000,0.5714,0.0000,,,,,
G-1165,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 intelligent tiering configuration wit",2,3,0.6667,0.6667,0,1,1.0000,0.8000,0.0000,,,,,
G-1166,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 intelligent tiering configuration wit",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1167,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 intelligent tiering configuration wit",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1168,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an EFS filesystem with encryption and mount",2,4,0.5000,0.5000,0,2,1.0000,0.6667,0.0000,,,,,
G-1169,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an EFS filesystem with encryption and mount",2,3,0.6667,0.6667,0,1,1.0000,0.8000,0.0000,,,,,
G-1170,batch,easy,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an EFS filesystem with encryption and mount",2,3,0.6667,0.6667,0,1,1.0000,0.8000,0.0000,,,,,
G-1171,batch,medium,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 bucket for storing application logs w",3,5,0.6000,0.6000,0,2,1.0000,0.7500,0.0000,,,,,
G-1172,batch,medium,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 bucket for storing application logs w",3,3,1.0000,1.0000,0,0,1.0000,1.0000,0.0000,,,,,
G-1173,batch,medium,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 bucket for storing application logs w",3,5,0.6000,0.6000,0,2,1.0000,0.7500,0.0000,,,,,
G-1174,batch,medium,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 bucket for healthcare PHI data with H",3,3,0.6667,0.6667,0,1,0.6667,0.6667,0.3333,,,,,
G-1175,batch,medium,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 bucket for healthcare PHI data with H",3,5,0.6000,0.6000,0,2,1.0000,0.7500,0.0000,,,,,
G-1176,batch,medium,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an S3 bucket for healthcare PHI data with H",3,4,0.7500,0.7500,0,1,1.0000,0.8571,0.0000,,,,,
G-1177,batch,medium,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an EC2 instance with a web server for publi",3,5,0.6000,0.6000,0,2,1.0000,0.7500,0.0000,,,,,
G-1178,batch,medium,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an EC2 instance with a web server for publi",3,5,0.4000,0.4000,0,3,0.6667,0.5000,0.3333,,,,,
G-1179,batch,medium,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create an EC2 instance with a web server for publi",3,5,0.6000,0.6000,0,2,1.0000,0.7500,0.0000,,,,,
G-1180,batch,medium,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a Lambda function that processes user uploa",3,5,0.6000,0.6000,0,2,1.0000,0.7500,0.0000,,,,,
G-1181,batch,medium,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a Lambda function that processes user uploa",3,4,0.7500,0.7500,0,1,1.0000,0.8571,0.0000,,,,,
G-1182,batch,medium,claude-3-5-haiku-202,claude-3-5-haiku-202,single,single,database,balanced,standard,"Create a Lambda function that processes user uploa",3,5,0.6000,0.6000,0,2,1.0000,0.7500,0.0000,,,,,
